,Artist,Song,Genre,Language,Lyrics
23,andreas bourani,fureinander gemacht,Pop,de,"wir sollten eigentlich schlafen
doch wir werden vermisst. und jede offene frage bleibt
bis morgen so wie sie ist. es ist als wurden wir tauchen
alles um uns ist verschwunden. wir ham uns beide verlaufen
und haben uns gefunden. wir sind fureinander gemacht
fureinander gemacht. wir sind wie der tag und die nacht
fureinander gemacht. wie der tag und die nacht. auch in den dunkelsten ecken
ist uns egal wo wir sind. denn wenn wir bei uns bleiben
komm' wir uberall hin. wir sind fureinander gemacht
fureinander gemacht. wir sind wie der tag und die nacht
fureinander gemacht. wir sind fureinander gemacht
fureinander gemacht. die augen zu
die augen aufgemacht
und aus dem traum nicht aufgewacht. wir schweben beide mit der gleichen kraft
in uns're zukunft durch die nacht. ich lass' dich nicht mehr los heut' nacht
ich lass' dich nicht mehr los heut' nacht. ich lass dich nicht mehr los - heut nacht. wir sind fureinander gemacht
fureinander gemacht. wir sind wie der tag und die nacht
fureinander gemacht. wir sind fureinander gemacht
fureinander gemacht. wir sind wie der tag und die nacht
fureinander gemacht. wir sind fureinander gemacht."
24,rammstein,liebe ist für alle da,Metal,de,"Warmes Wasser
Schöne Leiber
Wie sie glänzen
In der Sonne
Ich schleich mich an
Und rede fein
Wer ficken will
Muss freundlich sein
Liebe ist für alle da
Liebe ist für alle da
Liebe ist für alle da
Ich mach die Augen zu
Dann seh ich sie
Ich sperr sie ein in meine Fantasie
Ich mach die Augen zu
Sie wehrt sich nicht
Liebe ist für alle da - nicht für mich
Warmes Wasser
Schöne Leiber
Nicht für mich
Es läuft davon
Feinste Formen
Gut gebaut
Voller Mund
So braune Haut
Liebe ist für alle da
Liebe ist für alle da
Die Liebe ist für alle da - auch für mich
Ich mach die Augen zu
Dann seh ich sie
Ich sperr sie ein in meine Fantasie
Ich mach die Augen zu
Sie wehrt sich nicht
Liebe ist für alle da - nicht für mich
Ich mach die Augen zu
Wir sind allein
Ich halt sie fest
Und keiner sieht sie weinen
Sie macht die Augen zu
Sie wehrt sich nicht
Liebe ist für alle da - auch für mich
Liebe ist für alle da
Die Liebe ist für alle da
Liebe ist für alle da - auch für mich"
25,tokio hotel,monsun o koete,Rock,de,"Shimattakiri no mado
Kujou ga shyai sugiru kara
Saigo no rousoku ga kireru
Eki ni majitsu tsuketa
Soshite ima togatta
Kuroi kumo ga yatte kuru kara
Ich muss durch den monsun
Hinter die welt
Ans ende der zeit
Bis kein regen mehr fällt
Gegen den sturm
Am abgrund entlang
Und wenn ich nicht mehr kann
Denk ich daran
Irgendwann laufen wir zusamm'
Durch den monsun
Dann wird alles gut
Hai natsu ga shizundeku
Kimi no soba ni tatsu ki
Yakusoku o mamoru kara
Kimi wo mitsukete miseru
Arekuru toppu no naka
Kimi no koe ga kikoete kuru
Ich muss durch den monsun
Hinter die welt
Ans ende der zeit
Bis kein regen mehr fällt
Gegen den sturm
Am abgrund entlang
Und wenn ich nicht mehr kann
Denk ich daran
Irgendwann laufen wir zusamm'
Weil uns einfach nichts mehr halten kann
Durch den monsun
Hey
Hey
Hey
Hey
Hey
Ich kämpf mich durch die mächte hinter dieser tür
Werde sie besiegen und dann führ'n sie mich zu dir
Sousureba...
Sousureba...
Sousureba...
...kitto
Ich muss durch den monsun
Hinter die welt
Ans ende der zeit
Bis kein regen mehr fällt
Gegen den sturm
Am abgrund entlang
Und wenn ich nicht mehr kann
Denk ich daran
Irgendwann laufen wir zusamm'
Weil uns einfach nichts mehr halten kann
Durch den monsun
Durch den monsun
Dann wird alles gut
Durch den monsun
Durch den monsun"
26,peter gabriel,handauflegen,Rock,de,"Sass in der ecke vom schnellrestaurant -
Mit plastikblumen auf der fensterbank
Kein wunder mehr - brotlaib und fisch
Hol das schmutzige geschirr vom tisch
Bin heute so empfindlich - es geht auch ohne stimulanz

Probier jetzt jede moeglichkeit, leb in einem zwischenreich
Der ozean ist zu, statik blitzt - elektrischer schlag
Aus kaltem gefuehl
Augen starren aus der ferne - bewacht vom stummen spion

Die waerme fliesst noch in mir
Und ich spuer, du kennst micht gut
Kein glueck, kein los zu fassen
Alles liegt allein bei dir
Es ist wie es ist
Weil nichts zufall ist - auch hier

Komm zu mir - leg die haende auf
Bin bereit - leg die haende auf
Glaube! - leg die haende auf

Pflanze rosen ohne dornen fuer selt'ne braeuche
Fette maenner spielen mit gartenschlaeuchen
Maedchen am pool haben wahnsinnsdurst
Ihr cocktailquirl spiesst die wurst
Der ton ist laut, das licht ist weich -
Ich steige in das zwischenreich

Die waerme fliesst noch in mir
Und ich spuer, du kennst micht gut
Es ist wie es ist
Weil nichts zufall ist - auch hier

Komm zu mir - leg die haende auf
Bin bereit - leg die haende auf
Glaube! - leg die haende auf

Leg die haende auf
Leg die haende auf
Leg die haende auf, auf mich"
27,nena,der anfang,Pop,de,"Denn jetzt fang ich erst an
jetzt fang ich erst an
Das, ist das der Anfang
Denn jetzt fang ich erst an
Denn jetzt fang ich erst an
Ist, ist das der Anfang
Jetzt fang ich erst an
Und jetzt fang ich

Und jetzt fang ich erst an
Das ist der Anfang
Und jetzt fang ich erst an
Das ist der Anfang
Und jetzt fang ich erst an
Das ist der Anfang
Und jetzt fang ich erst an
Das ist der Anfang
Jetzt fang ich erst an

Jetzt fang ich erst an
Ist, ist das der Anfang
Und jetzt fang ich erst an
Das ist der Anfang
Jetzt fang ich erst an"
28,revolverheld,mit dir chill'n,Rock,de,"1
Strophe
An heißen Sommertagen
Bin ich fast erfroren
Vor Stress und Hektik
Die täglich in mir wohnten
Der ganze Scheiß von gestern
Nervt mich immer noch
Keine Zeit für Träume wenn ich morgens aus meinem Zimmer kroch
Und wie viel mal
Hab’ ich mir vorgestellt
Ich hätte Zeit für dich
Und ich hätte Zeit für mich
Aber der ganze Teufelskreis
Lässt mich nichts weiter sehen
Außer wenig Zeit
Und zuviel Einsamkeit
Refrain.:
Mit Dir chill’n
Das ist was ich will
Heut’ Abend ist nichts wichtig
Nur das ich mit dir chill’
Lass die Zeit einfach mal stillstehen
Und die Leute ohne uns durchdrehen
2
Strophe:
Komm wir wandern aus
Ziehen in dieses Lied
Ich spür die Sonne schön zu wissen das es sie noch gibt
Wieder mal weit weg
Von der Wirklichkeit
1000 Mal cooler als in den Alltagstrott eingereiht
Dazustehen,
Ohne dich
Schon der Gedanke lässt mich Zittern nein ich will das nicht
Ich war schon da
Und hab’ das Alles schon gesehen
Ich will hier bleiben mir mit dir die Zeit vertreiben

Refrain:
Mit Dir chill’n
Das ist was ich will
Heut’ Abend ist nichts wichtig
Nur das ich mit dir chill’
Lass die Zeit einfach mal stillstehen
Und die Leute ohne uns durchdrehenB
Bridge:
Lass die Zeit einfach mal stillstehen
Und den Tag einfach vorbeiziehen
Lass den Sound in dein Gehirn gehen
Und den Song dich einfach mitnehmen
Ich brauch die Sommertage
Aus den vergangenen Jahren
Die Nächte in denen wir unbeschwert am Elbstrand lagen"
29,"bendzko, tim",leicht sein,Pop,de,"manchmal ist ein geschenk
nicht zu wissen was ich tu
vom schicksal gelenkt geht namlich trotzdem alles gut
manchmal bin ich blind vor wut und mir ist nichts ein lachen wert
dann mach ich meine augen zu und stell mir vor
wie es da oben war
ich muss leicht sein
ich will uber den wolken sein
ich muss frei sein
das geht hier alles so schnell vorbei
versuch mich nicht umzudrehen und geh behutsam voran
denn jede reise endet da
wo sie begann
hinter mir liegen dinge
die mich nicht interessieren
ich fokussier meine sinne und leb nur noch im jetzt und hier
ich muss leicht sein
ich will uber den wolken sein
ich muss frei sein
das geht hier alles so schnell vorbei
ich muss leicht sein
ich will uber den wolken sein
ich muss frei sein
das geht hier alles so schnell vorbei
solange ich traumen kann
gehort mir die welt
solange ich traumen kann
form ich sie wies mir gefallt
solange ich traumen kann
sind die sterne zum greifen nah
solange ich traumen kann
werden alle wunsche wahr
ich muss leicht sein
ich will uber den wolken sein
ich muss frei sein
das geht hier alles so schnell vorbei
ich muss leicht sein
ich will uber den wolken sein
ich muss frei sein
das geht hier alles so schnell vorbei
das geht hier alles so schnell vorbei"
30,revolverheld,helden 2008,Rock,de,"Dieses Jaaaahr
Geht das Fussballwunder weiter.
Wir sind daaaa
Und wir werden Europameister.
Es geht wieder los, zieht das Trikot an
Wir stehen hinter euch wie der zwölfte Mann
Wir wollen den Pokal glauben fest daran
Jetzt sind wir und nicht die anderen dran
Wir stehen auf und wollen euch kämpfen sehen
Egal was kommt wir können alles drehen
Der Fussballgott wird uns zur Seite stehen
Dieses Jaaaahr
Geht das Fussballwunder weiter.
Wir sind daaaa
Und wir werden Europameister.
Na na na na na na - Wir gehen zusammen in die Geschichte ein
Na na na na na na - Lasst uns einmal alle Helden sein
Dieses Jahr steht unterm Fussballstern
Das Stadion kocht das Ziel ist nicht mehr fern
Ihr schafft das Jungs wie beim Wunder von Bern!
Dieses Jaaaahr
Geht das Fussballwunder weiter.
Wir sind daaaa
Und wir werden Europameister.
Na na na na na na - Wir gehen zusammen in die Geschichte ein
Na na na na na na - Lasst uns einmal alle Helden sein
[ „Golden Goal“ - Kommentar ]
Dieses Jaaaahr
Geht das Fussballwunder weiter.
Wir sind daaaa
Und wir werden Europameister.
Na na na na na na - Wir gehen zusammen in die Geschichte ein
Na na na na na na - Lasst uns einmal alle Helden sein
Na na na na na na - Wir gehen zusammen in die Geschichte ein
Na na na na na na –- Zweintausenacht!"
31,bilderbuch,es wird steine regnen,Pop,de,der junge mit der angst
32,rammstein,sehnsucht,Metal,de,"Lass mich deine Tränen reiten
übers Kinn nach Afrika
wieder in den Schoß der Löwin
wo ich einst zu Hause war
zwischen deinen langen Beinen
such den Schnee vom letzten Jahr
doch es ist kein Schnee mehr da
Lass mich deine Tränen reiten
über Wolken ohne Glück
der große Vogel schiebt den Kopf
sanft in sein Versteck zurück
zwischen deinen langen Beinen
sucht den Sand vom letzten Jahr
doch es ist kein Sand mehr da
Sehnsucht versteckt
sich wie ein Insekt
im Schlaf merkst du nicht
dass es dich sticht
Glücklich werd ich nirgendwo
der Finger rutscht nach Mexico
doch er versinkt im Ozean
Sehnucht ist so grausam
[Sehnsucht...(4x)]
Sehnsucht versteckt
sich wie ein Insekt
im Schlaf merkst du nicht
dass es dich sticht
Glücklich werd ich nirgendwo
der Finger rutscht nach Mexico
doch er versinkt im Ozean
Sehnucht ist so grausam
[Sehnsucht...(4x)]
by CHEFE"
33,"bendzko, tim",um jeden preis,Pop,de,"
komm
wir dreh'n die zeit zuruck und waschen uns're hande rein
wir vergessen dieses missgeschick
alles wird wie fruher sein
ich hab im laufe des lebens so viele chancen vergeben
oder einfach nicht gut genug hingesehen
du hast mir alles genommen
ich spur'
wie ich den mut verlier'
auch mein herz hast du gewonn'
doch du kriegst nicht meine liebeee
ja!
ich will es um jeden preis! ich will das auf keinen fall verlier'n
wenn man uns auseinander treibt
kampf' ich bis auf's blut fur sie
ich will es um jeden preis! ich will dich auf keinen fall verlier'n
auch wenn es mir das herz zerreist bleib ich bis zum ende hier
ich will es um jeden preis und danach nie mehr verlier'n
ich weiss nicht
was du uber mich weisst
vielleicht muss ich was korrigier'n
denn ich will es um jeden preis
ich werd' alle ablaufe einstudier'n
auffalligkeiten hab ich eingekreist
ich will es um jeden preis
ich schatze
du weisst
was das heisst
vielleicht passiert es gleich
ich schatze
du weisst
was es heisst
und du weisst
was du damit erreichst
ich will es um jeden preis! ich will das auf keinen fall verlier'n
wenn man uns auseinander treibt
kampf' ich bis auf's blut fur sie
ich will es um jeden preis! ich will dich auf keinen fall verlier'n
auch wenn es mir das herz zerreist bleib ich bis zum ende hier
ein schritt vor
einer zuruck
leider wieder einmal kein stuck weitergekomm'
songs erzahl'n mir ""fur dich scheint hier die sonne.""
doch ich blicke nur zum boden in 'ne salzige pfutze
les deine mails noch mal
den finger auf ""anruf""
als war's 'n abzug
aber druck' nicht
schreib dir 'ne sms
du loschst sie
weil du meinst ""gib mir zeit
ich muss lern'
wieder glucklich zu sein.""
zeig rucksicht
wir haben lange genug gerung'
jetzt steh ich da wie der idiot
bis auf die knochen blamiert
erinner' dich
du hast mir das letzte mal versprochen
es wird niemals wieder so
wovor hast du angst? keine ahnung
ich will es nicht schlimmer machen
als es jetzt ist - paradox
ich
buddel mir den weg in mein gefangnis
will dich nicht verlier'n
aber kenn mich
und du sagst: ""wer nix tut
der darf sich nicht argern
dass sich nix tut.""
und du sagst: ""wer nix tut
der darf sich nicht argern
dass sich nix tut.""
und du sagst: ""wer nix tut
der darf sich nicht argern
dass sich nix tut.""
und du sagst: ""wer nix tut
der."" ich will es um jeden preis!
ich will es um jeden preis! ich will das auf keinen fall verlier'n
wenn man uns auseinander treibt
kampf' ich bis auf's blut fur sie
ich will es um jeden preis! ich will dich auf keinen fall verlier'n
auch wenn es mir das herz zerreist bleib ich bis zum ende hier
bleib ich bis zum ende hier. ich bleib bis zum ende hier
ich bleib bis zum ende hier. ich bleib bis zum ende hier"
34,revolverheld,alarm,Rock,de,"1
Strophe:
Kannst du dich eigentlich noch ernst nehmen
Beschwerst dich eigentlich über jeden
In diesem Land passt dir fast nichts
Was es nicht umsonst gibt
Du gehst auch nicht so gerne wählen
Kein Bock dich aus dem Bett zu quälen
Die Politik nervt dich zu sehr
Selbst was verändern?…“viel zu schwer“
Refrain:
Alarm
Hört ihr nicht die Sirenen
So kann es nicht weiter gehen
Alarm
Wir wollen immer mehr
Nur wissen nicht woher
2
Strophe:
Schalt jetzt mal um auf unseren Sender
Was uns nicht passt wollen wir verändern
Wir haben kein Bock auf nur Beschwerden
Wollen noch was tun bevor wir alt werden
Vielleicht ist es nicht immer leicht
Bevor man irgendwas erreicht
Doch du bist selbst nur was du tust
Nicht worauf du dich ausruhst!!!
Refrain:
Alarm
Hört ihr nicht die Sirenen
So kann es nicht weiter gehen
Alarm
Wir wollen immer mehr
Nur wissen nicht woher"
35,rammstein,dalai lama,Metal,de,"Ein Flugzeug liegt im Abendwind
An Bord ist auch ein Mann mit Kind
Sie sitzen sicher, sitzen warm
Und gehen so dem Schlaf ins Garn
In drei Stunden sind sie da
Zum Wiegenfeste der Mama
Die Sicht ist gut
Der Himmel klar
Weiter, weiter ins Verderben
Wir müssen lieben bis wir sterben
Der Mensch gehört nicht in die Luft
So der Herr im Himmel ruft
Seine Söhne auf dem Wind
Bringt mir dieses Menschenkind
Das Kind hat noch die Zeit verloren
Da springt ein Wiederhall zu Ohren
Ein dumpfes Grollen treibt die Nacht
Und der Wolkentreiber lacht
Schüttelt wach die Menschenfracht
Weiter, weiter ins Verderben
Wir müssen Leben bis wir sterben
Und das Kind zum Vater spricht
Hörst du denn den Donner nicht
Das ist der König aller Winde
Er will mich zu seinem Kinde
Aus den Wolken tropft ein Chor
Kriecht sich in das kleine Ohr
Aus den Wolken tropft ein Chor
Kriecht sich in das kleine Ohr
Komm hier, bleib hier
Wir sind gut zu dir
Komm hier, bleib hier
Wir sind Brüder dir
Der Sturm umarmt die Flugmaschine
Der Druck fällt schnell in der Kabine
Ein dumpfes Grollen treibt die Nacht
In Panik schreit die Menschenfracht
Weiter, weiter ins Verderben
Wir müssen lieben bis wir sterben
Und zum Herrgott fleht das Kind
Himmel nimm zurück den Wind
Bring uns unversehrt zu Erden
Aus den Wolken tropft ein Chor
Kriecht sich in das kleine Ohr
Aus den Wolken tropft ein Chor
Kriecht sich in das kleine Ohr
Komm hier, bleib hier
Wir sind gut zu dir
Komm hier, bleib hier
Wir sind Brüder dir
Der Vater hält das Kind jetzt fest (komm hier)
Hat es sehr an sich gepresst (bleib hier)
Bemerkt nicht dessen Atemnot (wir sind gut zu dir...)
Doch die Angst kennt kein Erbarmen (komm hier)
So der Vater mit den Armen (bleib hier)
Drückt die Seele aus dem Kind (wir sind Brüder dir...)
Diese setzt sich auf den Wind und singt:
Komm hier, bleib hier
Wir sind gut zu dir
Komm hier, bleib hier
Wir sind Brüder dir
Komm hier, bleib hier
Wir sind gut zu dir
Komm hier, bleib hier
Wir sind Brüder dir"
36,blutengel,ohne dich,Metal,de,"ich seh in dein gesicht
deine augen sind so kalt
warum verstehst du nicht
was ich dir sagen will?
es gibt keinen weg zuruck
wir sind schon viel zu weit
doch den letzten weg
geh ich alleine ohne dich
du lasst das blut in mir gefrieren
du saugst das leben aus mir
siehst du meine tranen nicht?
ich weine um dich
du stosst den dolch tief in mein herz
und du geniesst meinen schmerz
ich weiss du fuhlst nichts mehr
komm und tote mich
du weisst es ist zeit
niemals sollte es geschehen
doch nun ist es soweit
ich werde gehen
ein letzter blick zuruck
keine tranen mehr
du hast es nie gesehen
doch mein herz war schon lange tot"
37,rammstein,sonne,Metal,de,"Eins, zwei, drei, vier, fünf, sechs, sieben, acht, neun..
Aus
Alle warten auf das Licht
fürchtet euch fürchtet euch nicht
die Sonne scheint mir aus den Augen
sie wird heut Nacht nicht untergehen
und die Welt zählt laut bis zehn
Eins
Hier kommt die Sonne
Zwei
Hier kommt die Sonne
Drei
Sie ist der hellste Stern von allen
Vier
Hier kommt die Sonne
Die Sonne scheint mir aus den Händen
kann verbrennen, kann euch blenden
wenn sie aus den Fäusten bricht
legt sich heiss auf das Gesicht
sie wird heut Nacht nicht untergehen
und die Welt zählt laut bis zehn
Eins
Hier kommt die Sonne
Zwei
Hier kommt die Sonne
Drei
Sie ist der hellste Stern von allen
Vier
Hier kommt die Sonne
Fünf
Hier kommt die Sonne
Sechs
Hier kommt die Sonne
Sieben
Sie ist der hellste Stern von allen
Acht, neun
Hier kommt die Sonne
Die Sonne scheint mir aus den Händen
kann verbrennen, kann dich blenden
wenn sie aus den Fäusten bricht
legt sich heiss auf dein Gesicht
legt sich schmerzend auf die Brust
das Gleichgewicht wird zum Verlust
lässt dich hart zu Boden gehen
und die Welt zählt laut bis zehn
Eins
Hier kommt die Sonne
Zwei
Hier kommt die Sonne
Drei
Sie ist der hellste Stern von allen
Vier
Und wird nie vom Himmel fallen
Fünf
Hier kommt die Sonne
Sechs
Hier kommt die Sonne
Sieben
Sie ist der hellste Stern von allen
Acht , neun
Hier kommt die Sonne
aus"
